67,1355,66,1,2
85,1355,84,1,2
87,1415,105,3,0
377,1342,360,2,3
396,1342,378,0,2
414,1342,431,3,2
415,1342,397,0,3
416,1342,398,0,3
417,1342,399,0,3
418,1342,400,0,3
419,1342,401,0,3
420,1342,402,0,3
421,1342,403,0,3
431,1342,430,1,2
449,1342,448,1,2
457,1342,475,3,0
475,1342,493,3,0
493,1342,511,3,0
511,1342,512,2,1
529,1342,530,2,1
539,1444,538,1,2
547,1342,548,2,1
565,1342,566,2,1
583,1342,584,2,1
601,1342,602,2,1
619,1342,620,2,1
637,1342,638,2,1
653,1342,652,1,2
688,1342,687,1,2
701,1342,700,1,2
709,1342,727,3,0
719,1342,718,1,2
727,1342,728,2,1
737,1342,736,1,2
740,1342,739,1,2
745,1342,746,2,1
755,1342,754,1,2
758,1342,776,3,0
759,1342,777,3,0
760,1342,778,3,0
763,1342,764,2,1
773,1342,772,1,2
775,1342,774,1,1
776,1342,775,1,2
777,1342,776,1,2
778,1342,777,1,2
791,1342,790,1,2
792,1342,809,3,2
809,1342,808,1,2
814,1342,813,1,2
827,1342,826,1,2
843,1374,842,1,2
861,1442,862,2,1
1102,1306,1103,2,1
1116,1355,1117,1,1
1134,1355,1152,2,0
1135,1355,1117,0,3
1136,1355,1118,0,3
1141,1355,1123,0,3
1142,1355,1124,0,3
1152,1355,1169,3,2
1188,1355,1205,3,2
1206,1355,1223,3,2
1224,1355,1241,3,2
1242,1355,1259,3,2
1246,1355,1245,1,2
1263,1355,1262,1,2
1264,1355,1263,1,2
1300,1345,1272,0,4
1326,1342,754,0,4
1342,1314,790,0,4
1342,1326,790,0,4
1342,1336,790,0,4
1342,1375,790,0,4
1342,1376,790,0,4
1342,1377,790,0,4
1342,1378,790,0,4
1342,1379,790,0,4
1342,1380,807,0,4
1342,1421,1289,0,4
1342,1423,1,0,4
1342,1428,790,0,4
1342,1429,790,0,4
1342,1431,790,0,4
1342,1432,790,0,4
1342,1434,790,0,4
1342,1435,790,0,4
1342,1436,790,0,4
1342,1437,790,0,4
1342,1438,790,0,4
1342,1441,790,0,4
1342,1442,790,0,4
1342,1443,790,0,4
1345,1300,1272,0,4
1355,1408,1082,0,4
1355,1409,1169,0,4
1355,1410,1169,0,4
1355,1446,1169,0,4
1380,1342,603,0,4
1400,1406,184,0,4
1406,1400,184,0,4
1421,1342,1271,0,4
1423,1342,1288,0,4
1423,1426,1288,0,4
1426,1423,1288,0,4
