8,1416,7,0,1
22,1392,4,0,2
23,1392,5,0,2
24,1392,6,0,2
25,1392,7,0,2
28,1392,10,0,2
28,1416,29,2,1
29,1392,11,0,2
30,1392,12,0,2
40,1392,39,1,2
47,1392,29,0,3
52,1416,53,2,1
58,1392,57,1,2
61,1329,60,1,2
61,1416,60,1,2
63,1416,64,2,1
65,1392,64,1,2
69,1416,70,2,1
70,1416,71,2,1
76,1392,75,1,2
80,1416,98,3,0
82,1392,81,1,2
86,1416,87,2,1
87,1416,88,2,1
88,1416,89,2,1
94,1392,93,1,2
96,1416,95,1,2
99,1392,98,1,2
103,1416,104,2,1
105,1416,106,2,1
107,1304,89,0,3
120,1416,121,2,1
123,1416,124,2,1
131,1416,130,1,2
137,1416,138,2,1
141,1416,142,2,1
154,1416,155,2,1
158,1416,159,2,1
166,1416,165,1,2
170,1416,169,1,2
171,1416,172,2,1
176,1416,177,2,1
183,1416,182,1,2
188,1416,187,1,2
194,1416,195,2,1
206,1416,205,1,2
218,1416,217,1,2
224,1416,223,1,2
229,1416,230,2,1
235,1416,234,1,1
236,1450,235,1,2
242,1416,241,1,2
247,1416,248,2,1
253,1416,252,1,1
254,1416,253,1,2
255,1416,254,1,2
256,1416,255,1,2
260,1416,259,1,2
265,1416,266,2,1
266,1416,267,2,1
267,1416,268,2,1
268,1416,269,2,1
269,1416,1416,4,0
401,1427,402,2,1
401,1440,402,2,1
603,1338,621,3,0
742,1321,760,3,0
1165,1423,1183,3,0
1241,1416,1240,1,2
1259,1416,1258,1,2
1277,1416,1276,1,2
1280,1416,1281,2,1
1295,1416,1294,1,2
1298,1350,1203,0,4
1303,1406,168,0,4
1311,1417,1255,0,4
1350,1298,1203,0,4
1354,1381,1221,0,4
1362,1416,167,0,4
1363,1416,201,0,4
1372,1416,161,0,4
1378,1416,241,0,4
1381,1354,1221,0,4
1382,1416,161,0,4
1386,1416,150,0,4
1392,1303,39,0,4
1392,1384,1258,0,4
1392,1386,39,0,4
1392,1391,39,0,4
1392,1398,39,0,4
1392,1399,39,0,4
1392,1416,143,0,4
1393,1416,143,0,4
1396,1413,1221,0,4
1398,1416,150,0,4
1399,1416,150,0,4
1406,1303,150,0,4
1413,1396,1095,0,4
1416,1303,269,0,4
1416,1304,269,0,4
1416,1305,269,0,4
1416,1306,269,0,4
1416,1307,269,0,4
1416,1308,269,0,4
1416,1362,269,0,4
1416,1363,269,0,4
1416,1364,269,0,4
1416,1366,269,0,4
1416,1368,269,0,4
1416,1369,269,0,4
1416,1370,269,0,4
1416,1371,269,0,4
1416,1372,269,0,4
1416,1378,269,0,4
1416,1379,269,0,4
1416,1382,269,0,4
1416,1386,269,0,4
1416,1387,269,0,4
1416,1388,269,0,4
1416,1389,269,0,4
1416,1390,269,0,4
1416,1392,269,0,4
1416,1393,269,0,4
1416,1398,269,0,4
1416,1399,269,0,4
1416,1400,269,0,4
1416,1405,269,0,4
1416,1406,269,0,4
1416,1407,269,0,4
1416,1408,269,0,4
1416,1409,269,0,4
1416,1410,269,0,4
1416,1411,269,0,4
1416,1412,269,0,4
1416,1430,269,0,4
1416,1433,269,0,4
1416,1442,269,0,4
1416,1444,269,0,4
1416,1445,269,0,4
1416,1446,269,0,4
1416,1449,269,0,4
1416,1450,269,0,4
1416,1451,269,0,4
1416,1452,269,0,4
1416,1453,269,0,4
1416,1454,269,0,4
1417,1311,1237,0,4
1430,1416,261,0,4
1433,1416,261,0,4
1452,1416,178,0,4
1453,1416,178,0,4
1454,1416,178,0,4
