0,1430,1,0,0
18,1430,19,1,1
36,1430,37,1,1
53,1430,52,1,2
54,1430,55,1,1
88,1430,87,1,2
105,1430,104,1,2
118,1430,117,1,2
136,1430,135,1,2
140,1430,139,1,2
144,1430,162,2,0
154,1430,153,1,2
157,1430,156,1,2
162,1430,180,2,0
172,1430,171,1,2
180,1430,181,1,1
190,1430,189,1,2
192,1430,191,1,2
198,1430,199,1,1
208,1430,207,1,2
216,1430,217,1,1
226,1430,225,1,2
234,1430,235,1,1
244,1430,243,1,2
245,1430,263,3,0
246,1430,264,3,0
247,1430,265,3,0
248,1430,266,3,0
262,1430,261,1,2
263,1430,262,1,2
264,1430,263,1,2
265,1430,264,1,2
266,1430,265,1,2
284,1430,283,1,2
337,1430,336,1,2
408,1430,407,1,2
461,1430,460,1,2
463,1430,462,1,2
480,1430,479,1,2
514,1430,513,1,2
570,1362,588,3,0
619,1325,637,3,0
620,1325,638,3,0
626,1407,644,3,0
637,1325,655,3,0
644,1407,662,3,0
655,1325,673,3,0
710,1325,728,3,0
712,1407,730,3,0
728,1325,746,3,0
729,1407,747,3,0
732,1407,750,3,0
746,1325,764,3,0
747,1325,765,3,0
749,1325,767,3,0
763,1325,781,3,0
767,1325,785,3,0
767,1407,785,3,0
785,1325,803,3,0
803,1325,821,3,0
820,1407,838,3,0
821,1325,839,3,0
857,1325,875,3,0
861,1407,879,3,0
867,1325,868,2,1
868,1325,869,2,1
872,1325,873,2,1
873,1325,874,2,1
874,1325,875,2,1
875,1325,1325,4,0
878,1407,896,3,0
879,1407,897,3,0
893,1325,875,0,3
895,1407,913,3,0
897,1407,915,3,0
911,1407,929,3,0
915,1407,933,3,0
928,1407,946,3,0
933,1407,951,3,0
983,1380,982,1,2
986,1407,1004,3,0
1010,1327,1011,2,1
1040,1407,1058,3,0
1041,1407,1059,3,0
1051,1407,1052,2,1
1058,1407,1059,2,1
1059,1407,1407,4,0
1069,1407,1070,2,1
1087,1407,1088,2,1
1105,1407,1106,2,1
1123,1407,1124,2,1
1141,1407,1142,2,1
1159,1407,1160,2,1
1171,1430,1153,0,3
1172,1430,1154,0,3
1173,1430,1155,0,3
1174,1430,1173,1,2
1175,1430,1174,1,2
1176,1430,1175,1,2
1177,1407,1178,2,1
1195,1407,1196,2,1
1195,1430,1196,2,1
1213,1407,1214,2,1
1214,1430,1196,0,3
1221,1407,1203,0,3
1232,1407,1214,0,3
1233,1407,1215,0,3
1233,1430,1215,0,3
1234,1407,1216,0,3
1235,1407,1217,0,3
1236,1407,1218,0,3
1237,1407,1219,0,3
1238,1407,1220,0,3
1239,1407,1221,0,3
1251,1430,1252,2,1
1269,1430,1270,2,1
1287,1430,1288,2,1
1296,1401,1082,0,4
1299,1322,806,0,4
1311,1406,1221,0,4
1322,1299,824,0,4
1325,1379,875,0,4
1325,1384,875,0,4
1325,1416,875,0,4
1334,1407,1238,0,4
1335,1407,1238,0,4
1342,1433,825,0,4
1345,1414,842,0,4
1401,1296,1100,0,4
1405,1430,282,0,4
1406,1311,1059,0,4
1407,1319,1059,0,4
1407,1320,1059,0,4
1407,1328,1059,0,4
1407,1334,1059,0,4
1407,1335,1059,0,4
1407,1343,1059,0,4
1407,1345,1059,0,4
1407,1347,1059,0,4
1407,1348,1059,0,4
1407,1350,1059,0,4
1407,1357,1059,0,4
1407,1394,1059,0,4
1407,1417,1059,0,4
1407,1418,1059,0,4
1407,1419,1059,0,4
1407,1420,1059,0,4
1407,1424,1059,0,4
1407,1426,1059,0,4
1407,1448,1059,0,4
1407,1460,1059,0,4
1410,1430,281,0,4
1414,1345,860,0,4
1420,1407,1237,0,4
1426,1407,1237,0,4
1430,1368,261,0,4
1430,1369,261,0,4
1430,1370,261,0,4
1430,1371,261,0,4
1430,1372,261,0,4
1430,1382,261,0,4
1430,1392,261,0,4
1430,1393,261,0,4
1430,1404,261,0,4
1430,1405,261,0,4
1430,1408,261,0,4
1430,1409,261,0,4
1430,1410,261,0,4
1430,1411,261,0,4
1430,1412,261,0,4
1430,1444,261,0,4
1430,1445,261,0,4
1430,1446,261,0,4
1430,1447,261,0,4
1430,1449,261,0,4
1430,1450,261,0,4
1430,1451,261,0,4
1430,1452,261,0,4
1430,1453,261,0,4
1430,1454,261,0,4
1430,1457,261,0,4
1430,1458,261,0,4
1430,1459,261,0,4
1433,1342,879,0,4
1459,1430,423,0,4
