8,1401,7,0,1
10,1401,9,0,1
19,1365,37,3,0
26,1401,25,1,2
27,1303,28,2,1
27,1401,26,1,2
46,1401,45,1,2
64,1401,63,1,2
72,1365,90,2,0
85,1401,84,1,2
95,1365,113,3,0
111,1365,129,3,0
113,1365,131,3,0
120,1401,119,1,2
126,1365,144,2,0
127,1365,145,3,0
128,1365,146,3,0
131,1365,149,3,0
143,1365,161,3,0
144,1365,145,1,1
145,1365,146,2,1
149,1365,1365,4,0
149,1425,148,1,2
157,1401,158,2,1
159,1365,160,2,1
161,1365,144,2,3
163,1365,145,0,3
167,1365,149,0,3
172,1401,171,1,2
173,1401,172,1,2
177,1365,178,2,1
185,1365,167,0,3
195,1365,196,2,1
198,1365,180,0,2
203,1365,185,0,3
221,1365,203,0,3
233,1365,215,0,3
237,1409,238,2,1
268,1365,250,0,3
285,1365,267,0,3
303,1365,304,2,1
321,1365,322,2,1
339,1365,340,2,1
357,1365,358,2,1
375,1365,376,2,1
393,1365,394,2,1
411,1365,412,2,1
429,1365,430,2,1
443,1312,461,3,0
447,1365,448,2,1
465,1365,466,2,1
478,1312,496,3,0
486,1365,468,0,2
487,1365,469,0,3
488,1365,470,0,3
501,1365,483,0,3
502,1365,484,0,3
503,1365,485,0,3
507,1365,489,0,3
522,1449,539,3,2
529,1312,547,3,0
531,1312,549,3,0
544,1365,526,0,3
546,1312,564,3,0
563,1365,545,0,3
566,1312,584,3,0
619,1312,637,3,0
651,1452,669,3,0
654,1312,672,3,0
695,1312,713,3,0
712,1312,730,3,0
713,1312,731,3,0
729,1312,747,3,0
731,1312,749,3,0
746,1312,764,3,0
749,1312,767,3,0
762,1312,780,3,0
767,1312,785,3,0
779,1312,797,3,0
785,1312,803,3,0
803,1312,821,3,0
856,1312,874,3,0
857,1312,875,3,0
873,1312,874,2,1
874,1312,875,2,1
875,1312,1312,4,0
961,1328,979,3,0
967,1444,985,3,0
1170,1401,1152,0,2
1171,1401,1153,0,3
1172,1401,1154,0,3
1177,1401,1159,0,3
1187,1401,1169,0,3
1199,1365,1217,3,0
1205,1401,1204,1,2
1216,1365,1234,3,0
1218,1365,1236,3,0
1223,1401,1222,1,2
1241,1401,1240,1,2
1259,1401,1258,1,2
1264,1401,1263,1,2
1277,1401,1276,1,2
1280,1401,1279,1,2
1295,1401,1294,1,2
1299,1383,1029,0,4
1309,1312,875,0,4
1312,1309,875,0,4
1312,1373,875,0,4
1312,1374,875,0,4
1312,1375,875,0,4
1312,1376,875,0,4
1312,1377,875,0,4
1312,1378,875,0,4
1312,1379,875,0,4
1312,1380,875,0,4
1312,1383,875,0,4
1312,1384,875,0,4
1312,1391,875,0,4
1312,1416,875,0,4
1322,1339,1220,0,4
1335,1419,1289,0,4
1339,1322,1220,0,4
1347,1364,1272,0,4
1361,1389,1014,0,4
1364,1347,201,0,4
1365,1300,149,0,4
1365,1307,149,0,4
1365,1308,149,0,4
1365,1343,149,0,4
1365,1345,149,0,4
1365,1347,149,0,4
1365,1348,149,0,4
1365,1357,149,0,4
1365,1368,149,0,4
1365,1369,149,0,4
1365,1370,149,0,4
1365,1371,149,0,4
1365,1372,149,0,4
1365,1374,149,0,4
1365,1382,149,0,4
1365,1392,149,0,4
1365,1393,149,0,4
1365,1404,149,0,4
1365,1405,149,0,4
1365,1408,149,0,4
1365,1409,149,0,4
1365,1410,149,0,4
1365,1411,149,0,4
1365,1412,149,0,4
1365,1444,149,0,4
1365,1447,149,0,4
1365,1449,149,0,4
1365,1450,149,0,4
1365,1451,149,0,4
1365,1452,149,0,4
1365,1453,149,0,4
1365,1454,149,0,4
1383,1299,885,0,4
1389,1361,955,0,4
1389,1390,184,0,4
1390,1389,184,0,4
1401,1368,1204,0,4
1401,1370,1204,0,4
1401,1410,1100,0,4
1401,1444,1273,0,4
1401,1445,1204,0,4
1401,1449,1204,0,4
1401,1450,1204,0,4
1401,1451,1204,0,4
1401,1452,1204,0,4
1401,1453,1273,0,4
1401,1454,1273,0,4
1405,1365,161,0,4
1408,1365,177,0,4
1410,1365,177,0,4
1410,1401,1102,0,4
1411,1365,177,0,4
1419,1335,1271,0,4
1444,1401,1275,0,4
1453,1401,4,0,4
1454,1401,4,0,4
