51,1317,50,1,2
56,1448,74,3,0
124,1435,142,3,0
154,1334,153,1,2
154,1343,153,1,2
154,1357,153,1,2
154,1360,153,1,2
154,1418,153,1,2
154,1420,153,1,2
154,1421,153,1,2
154,1426,153,1,2
426,1301,444,3,0
432,1411,449,3,2
452,1436,434,0,3
489,1436,490,2,1
508,1436,509,2,1
527,1436,509,0,3
563,1436,562,1,2
564,1436,546,0,3
583,1436,565,0,3
584,1436,566,0,3
585,1436,567,0,3
586,1436,568,0,3
596,1436,595,1,2
598,1436,597,1,2
614,1436,613,1,2
622,1436,640,3,0
632,1436,631,1,2
640,1436,658,3,0
650,1436,649,1,2
658,1436,676,3,0
668,1427,686,3,0
668,1440,686,3,0
676,1436,677,2,1
694,1436,695,2,1
712,1436,713,2,1
730,1436,731,2,1
738,1430,756,2,0
738,1433,756,2,0
748,1436,749,2,1
758,1436,776,3,0
759,1436,777,3,0
760,1436,778,3,0
766,1436,767,2,1
776,1436,775,1,2
777,1436,776,1,2
778,1436,777,1,2
798,1329,797,1,2
804,1329,805,2,1
805,1329,787,0,3
806,1329,788,0,3
810,1329,792,0,2
811,1329,793,0,3
812,1329,794,0,3
813,1329,795,0,3
814,1329,796,0,3
814,1436,813,1,2
816,1329,815,1,2
822,1329,804,0,3
823,1329,805,0,3
824,1329,806,0,3
825,1329,807,0,3
826,1329,808,0,3
827,1329,809,0,3
831,1329,813,0,3
832,1329,814,0,3
834,1329,833,1,2
837,1390,855,3,0
837,1406,855,3,0
837,1407,855,3,0
843,1329,825,0,3
844,1329,826,0,3
845,1329,827,0,3
849,1329,831,0,3
852,1329,851,1,2
861,1329,843,0,3
862,1329,844,0,3
867,1329,849,0,3
867,1436,866,1,2
870,1329,869,1,2
879,1329,861,0,3
885,1329,867,0,3
888,1329,887,1,2
890,1436,889,1,2
896,1393,914,3,0
902,1329,884,0,3
905,1329,904,1,2
906,1329,905,1,2
920,1329,902,0,3
923,1329,922,1,2
924,1329,906,0,3
938,1329,920,0,3
938,1436,937,1,2
941,1329,923,0,3
941,1436,940,1,2
942,1329,924,0,3
955,1329,937,0,3
956,1436,955,1,2
958,1436,957,1,2
959,1329,941,0,3
960,1329,942,0,3
963,1436,962,1,2
968,1329,969,2,1
974,1436,973,1,2
978,1329,996,3,0
984,1329,1002,3,0
985,1329,1003,3,0
986,1329,987,2,1
997,1329,1015,3,0
998,1329,999,2,1
998,1436,997,1,2
999,1329,1000,2,1
1000,1329,1001,2,1
1001,1329,1002,2,1
1002,1329,1020,3,0
1003,1329,1021,3,0
1004,1329,1022,3,0
1054,1296,1053,1,2
1156,1436,1155,1,2
1177,1316,1159,0,3
1296,1329,1151,0,4
1327,1329,1151,0,4
1329,1296,1168,0,4
1329,1327,1168,0,4
1329,1334,789,0,4
1329,1345,1220,0,4
1329,1347,1237,0,4
1329,1348,1237,0,4
1329,1360,772,0,4
1329,1414,772,0,4
1329,1415,772,0,4
1329,1416,789,0,4
1329,1427,772,0,4
1329,1430,789,0,4
1329,1431,755,0,4
1329,1432,755,0,4
1329,1433,789,0,4
1329,1439,772,0,4
1329,1440,789,0,4
1329,1442,755,0,4
1329,1455,772,0,4
1329,1456,789,0,4
1334,1329,807,0,4
1345,1329,1220,0,4
1347,1329,1255,0,4
1348,1329,1255,0,4
1348,1422,1289,0,4
1360,1329,790,0,4
1371,1452,73,0,4
1383,1436,919,0,4
1391,1436,919,0,4
1414,1329,808,0,4
1415,1329,808,0,4
1422,1348,1271,0,4
1427,1329,862,0,4
1430,1329,879,0,4
1431,1329,792,0,4
1433,1329,879,0,4
1436,1361,775,0,4
1436,1383,775,0,4
1436,1384,775,0,4
1436,1391,775,0,4
1436,1397,775,0,4
1439,1329,844,0,4
1440,1329,879,0,4
1442,1329,809,0,4
1452,1371,73,0,4
1455,1329,808,0,4
1456,1329,825,0,4
