99,1303,100,2,1
117,1303,135,3,0
118,1303,100,0,3
119,1303,101,0,3
120,1303,102,0,3
125,1303,107,0,3
135,1303,134,1,2
171,1303,170,1,2
189,1303,188,1,2
195,1303,194,1,2
207,1303,206,1,2
212,1303,211,1,2
225,1303,224,1,2
229,1303,228,1,2
243,1303,242,1,2
246,1303,245,1,2
261,1303,260,1,2
262,1303,261,1,2
279,1303,278,1,2
285,1303,284,1,2
308,1417,309,2,1
344,1417,343,1,2
345,1417,327,0,3
346,1417,328,0,3
347,1417,329,0,3
348,1417,330,0,3
349,1417,331,0,3
350,1417,332,0,3
351,1417,333,0,3
352,1417,334,0,3
358,1345,340,0,3
362,1417,361,1,2
373,1303,372,1,2
388,1417,406,3,0
406,1417,424,3,0
408,1303,407,1,2
411,1303,410,1,2
424,1417,442,3,0
428,1303,427,1,2
442,1417,443,2,1
460,1417,461,2,1
461,1303,460,1,2
463,1303,462,1,2
478,1417,479,2,1
496,1303,495,1,2
496,1417,497,2,1
497,1303,496,1,2
514,1417,515,2,1
532,1417,533,2,1
549,1417,548,1,2
550,1417,551,2,1
568,1417,569,2,1
584,1417,583,1,2
596,1417,595,1,2
607,1339,625,3,0
614,1417,613,1,2
632,1417,631,1,2
640,1417,658,3,0
650,1417,649,1,2
658,1417,659,2,1
668,1417,667,1,2
671,1417,670,1,2
676,1417,677,2,1
686,1417,685,1,2
689,1417,707,3,0
690,1417,708,3,0
691,1417,709,3,0
694,1417,695,2,1
704,1417,703,1,2
706,1417,705,1,2
707,1417,706,1,2
708,1417,707,1,2
709,1417,708,1,2
722,1417,721,1,2
723,1417,722,1,2
740,1417,739,1,2
745,1417,744,1,2
1078,1422,1060,0,3
1274,1399,1292,3,0
1297,1343,772,0,4
1303,1376,134,0,4
1303,1427,134,0,4
1303,1433,134,0,4
1303,1436,134,0,4
1303,1439,134,0,4
1303,1442,134,0,4
1303,1443,134,0,4
1303,1447,134,0,4
1303,1457,134,0,4
1303,1458,134,0,4
1303,1459,134,0,4
1310,1386,1012,0,4
1312,1414,824,0,4
1326,1394,702,0,4
1335,1363,1272,0,4
1343,1297,790,0,4
1348,1355,1238,0,4
1349,1454,1203,0,4
1355,1348,1238,0,4
1363,1335,201,0,4
1374,1417,552,0,4
1386,1310,972,0,4
1393,1454,39,0,4
1394,1326,720,0,4
1414,1312,860,0,4
1416,1440,819,0,4
1417,1374,720,0,4
1417,1375,703,0,4
1417,1376,703,0,4
1417,1377,703,0,4
1417,1378,703,0,4
1417,1379,703,0,4
1417,1380,703,0,4
1417,1435,703,0,4
1417,1441,703,0,4
1417,1443,703,0,4
1428,1436,277,0,4
1436,1428,277,0,4
1440,1416,879,0,4
1441,1417,741,0,4
1454,1349,1275,0,4
1454,1393,39,0,4
