62,1455,63,2,1
184,1373,183,1,2
689,1376,671,0,3
690,1376,672,0,3
691,1376,673,0,3
692,1376,674,0,3
707,1376,706,1,2
708,1376,707,1,2
709,1376,708,1,2
745,1376,744,1,2
756,1350,738,0,2
758,1350,740,0,3
759,1350,741,0,3
760,1350,742,0,3
761,1350,743,0,3
762,1350,744,0,3
773,1350,755,0,3
776,1350,775,1,2
777,1350,776,1,2
778,1350,777,1,2
779,1350,778,1,2
791,1350,790,1,2
793,1350,792,1,1
798,1376,797,1,2
809,1350,808,1,2
827,1350,826,1,2
832,1350,831,1,2
851,1376,850,1,2
869,1376,868,1,2
872,1376,871,1,2
885,1350,884,1,2
887,1376,886,1,2
888,1376,887,1,2
895,1376,896,2,1
905,1376,904,1,2
913,1376,914,2,1
931,1376,932,2,1
949,1376,950,2,1
967,1376,968,2,1
985,1376,986,2,1
991,1350,990,1,1
993,1350,992,1,2
999,1376,998,1,2
1003,1376,1004,2,1
1010,1350,1009,1,2
1020,1376,1019,1,2
1021,1376,1022,2,1
1034,1376,1033,1,2
1037,1376,1036,1,2
1039,1376,1040,2,1
1043,1347,1061,3,0
1054,1376,1053,1,2
1122,1376,1121,1,2
1123,1376,1122,1,2
1300,1311,876,0,4
1307,1405,185,0,4
1311,1300,876,0,4
1345,1456,807,0,4
1350,1362,790,0,4
1350,1363,790,0,4
1350,1364,790,0,4
1350,1365,790,0,4
1350,1367,790,0,4
1350,1383,790,0,4
1350,1384,790,0,4
1350,1388,790,0,4
1350,1391,790,0,4
1350,1422,790,0,4
1350,1428,790,0,4
1350,1429,790,0,4
1350,1431,790,0,4
1350,1432,790,0,4
1350,1434,790,0,4
1350,1435,720,0,4
1350,1436,790,0,4
1350,1437,790,0,4
1350,1438,790,0,4
1350,1441,720,0,4
1350,1442,790,0,4
1351,1381,927,0,4
1376,1296,706,0,4
1376,1300,706,0,4
1376,1311,706,0,4
1376,1316,706,0,4
1376,1321,706,0,4
1376,1327,706,0,4
1376,1330,706,0,4
1376,1351,706,0,4
1376,1354,706,0,4
1376,1355,706,0,4
1376,1396,706,0,4
1376,1401,224,0,4
1376,1402,706,0,4
1376,1460,706,0,4
1381,1351,945,0,4
1401,1376,1256,0,4
1405,1307,126,0,4
1422,1350,790,0,4
1429,1350,845,0,4
1456,1345,825,0,4
